tweet,hate_probability,true_label,human_label,category,rationale,confidence
"RT @SalomaeSadiqa: It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime",0.6474086230243475,1,,,,
Dese niggaz on Dat guala shit....... http://t.co/qcrTA7H80x,0.35246404455822783,0,,,,
@ryancommakerry @dianaaaxo @JennaAmendolare guys number 42 on the Yankees looks like uncle Stevie LMAO IM DYING,0.3521319123783673,0,,,,
Niggas cry when they get hit high and cry when they get hit low. NFL full of pussies now,0.35201783400681214,0,,,,
RT @Dewis14: @H_ToTheOV @dbrad_80 @Coleduff24 @Peckadelic @bgulll1611 you're all pussies. Only men throw whammers in their assholes,0.35180384300738,0,,,,
My mom told me never use the word cunt... ITS MY FAVORITE WORD!!! Cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt,0.3516609102720699,0,,,,
California has gangs because California is trash.,0.6493373348794128,0,,,,
"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",0.3505928111206696,1,,,,
@WyattNuckels I'm not fake bitch meet me after school then nigga,0.3503217434087656,0,,,,
"RT @tanajiamonay_: i hate hype ass bitches, like ... it's too early for you to be all loud; sit tf down somewhere.",0.35030930985508807,0,,,,
RT @Swishas_Erbs: &#8220;@Vonteeeeee: 90% of the black girls at my school are ghetto AF&#8221; 98.6%,0.3502774008754258,0,,,,
I hate the ghetto trash at the special school across the street from my building. All of them will grow up to be criminals.,0.35024175222577875,1,,,,
"@kcSnowWhite7 @SamSaunders42 don't forget nappy headed, butt ugly bitch, who's married to a Muslim",0.3502109476149965,1,,,,
